"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"PLM00012375","OKECIE, PL","2010-05-07","57",,"53"
"PLM00012375","OKECIE, PL","2010-05-08","57","65",
"PLM00012375","OKECIE, PL","2010-05-09","53","60",
"PLM00012375","OKECIE, PL","2010-05-10","54","65","38"
"PLM00012375","OKECIE, PL","2010-05-11","57","67","47"
"PLM00012375","OKECIE, PL","2010-05-12","64",,"53"
"PLM00012375","OKECIE, PL","2010-05-13","62","69","55"
"PLM00012375","OKECIE, PL","2010-05-14","54","63",
"PLM00012375","OKECIE, PL","2010-05-15","51",,
"PLM00012375","OKECIE, PL","2010-05-16","54","61","47"
"PLM00012375","OKECIE, PL","2010-05-17","51","56","48"
"PLM00012375","OKECIE, PL","2010-05-18","52","57",
"PLM00012375","OKECIE, PL","2010-05-19","55",,
"PLM00012375","OKECIE, PL","2010-05-20","62","73",
"PLM00012375","OKECIE, PL","2010-05-21","65",,"54"
"PLM00012375","OKECIE, PL","2010-05-22","65","75",
"PLM00012375","OKECIE, PL","2010-05-23","64",,
"PLM00012375","OKECIE, PL","2010-05-24","59","67",
"PLM00012375","OKECIE, PL","2010-05-25","54",,
"PLM00012375","OKECIE, PL","2010-05-26","51","60","43"
"PLM00012375","OKECIE, PL","2010-05-27","56","65",
"PLM00012375","OKECIE, PL","2010-05-28","56","63","51"
"PLM00012375","OKECIE, PL","2010-05-29","59","68",
"PLM00012375","OKECIE, PL","2010-05-30","59","71","46"
"PLM00012375","OKECIE, PL","2010-05-31","60","65",
"PLM00012375","OKECIE, PL","2010-06-01","59","63","55"
"PLM00012375","OKECIE, PL","2010-06-02","66","77","56"
"PLM00012375","OKECIE, PL","2010-06-03","67",,"60"
"PLM00012375","OKECIE, PL","2010-06-04","64",,
"PLM00012375","OKECIE, PL","2010-06-05","62",,
"PLM00012375","OKECIE, PL","2010-06-06","66",,
"PLM00012375","OKECIE, PL","2010-06-07","67","79",
"PLM00012375","OKECIE, PL","2010-06-08","67","75","59"
"PLM00012375","OKECIE, PL","2010-06-09","72","84","59"
"PLM00012375","OKECIE, PL","2010-06-10","78","88","65"
"PLM00012375","OKECIE, PL","2010-06-11","79","90",
"PLM00012375","OKECIE, PL","2010-06-12","74","87",
"PLM00012375","OKECIE, PL","2010-06-13","60","77",
"PLM00012375","OKECIE, PL","2010-06-14","54","59","49"
"PLM00012375","OKECIE, PL","2010-06-15","59","67","48"
"PLM00012375","OKECIE, PL","2010-06-16","58","65","52"
"PLM00012375","OKECIE, PL","2010-06-17","61",,"49"
"PLM00012375","OKECIE, PL","2010-06-18","65","74","51"
"PLM00012375","OKECIE, PL","2010-06-19","60","70",
"PLM00012375","OKECIE, PL","2010-06-20","58","63",
"PLM00012375","OKECIE, PL","2010-06-21","61","67","55"
"PLM00012375","OKECIE, PL","2010-06-22","59","68",
"PLM00012375","OKECIE, PL","2010-06-23","56","66","46"
"PLM00012375","OKECIE, PL","2010-06-24","55","58",
"PLM00012375","OKECIE, PL","2010-06-25","57","60","54"
"PLM00012375","OKECIE, PL","2010-06-26","64","74","55"
"PLM00012375","OKECIE, PL","2010-06-27","64","74","49"
"PLM00012375","OKECIE, PL","2010-06-28","69",,"58"
"PLM00012375","OKECIE, PL","2010-06-29","71","80","58"
"PLM00012375","OKECIE, PL","2010-06-30","72",,"57"
"PLM00012375","OKECIE, PL","2010-07-01","70",,"59"
"PLM00012375","OKECIE, PL","2010-07-02","70",,
"PLM00012375","OKECIE, PL","2010-07-03","69","77","59"
"PLM00012375","OKECIE, PL","2010-07-04","69","76","61"
"PLM00012375","OKECIE, PL","2010-07-05","72","82",
"PLM00012375","OKECIE, PL","2010-07-06","69","83",
"PLM00012375","OKECIE, PL","2010-07-07","63","72",
"PLM00012375","OKECIE, PL","2010-07-08","65","76",
"PLM00012375","OKECIE, PL","2010-07-09","70","82",
"PLM00012375","OKECIE, PL","2010-07-10","76","87","60"
"PLM00012375","OKECIE, PL","2010-07-11","79","89","66"
"PLM00012375","OKECIE, PL","2010-07-12","80",,"69"
"PLM00012375","OKECIE, PL","2010-07-13","76",,"66"
"PLM00012375","OKECIE, PL","2010-07-14","76","85","64"
"PLM00012375","OKECIE, PL","2010-07-15","79","91",
"PLM00012375","OKECIE, PL","2010-07-16","81","94","71"
"PLM00012375","OKECIE, PL","2010-07-17","84","95","71"
"PLM00012375","OKECIE, PL","2010-07-18","73","87",
"PLM00012375","OKECIE, PL","2010-07-19","68","75",
"PLM00012375","OKECIE, PL","2010-07-20","72","80","66"
"PLM00012375","OKECIE, PL","2010-07-21","76","88","65"
"PLM00012375","OKECIE, PL","2010-07-22","80",,"68"
"PLM00012375","OKECIE, PL","2010-07-23","80","92","68"
"PLM00012375","OKECIE, PL","2010-07-24","72",,
"PLM00012375","OKECIE, PL","2010-07-25","62","68",
"PLM00012375","OKECIE, PL","2010-07-26","58","64",
"PLM00012375","OKECIE, PL","2010-07-27","62",,"58"
"PLM00012375","OKECIE, PL","2010-07-28","64",,
"PLM00012375","OKECIE, PL","2010-07-29","64","72","58"
"PLM00012375","OKECIE, PL","2010-07-30","67","78",
"PLM00012375","OKECIE, PL","2010-07-31","67",,
"PLM00012375","OKECIE, PL","2010-08-01","71","81","63"
"PLM00012375","OKECIE, PL","2010-08-02","75",,
"PLM00012375","OKECIE, PL","2010-08-03","73","86",
"PLM00012375","OKECIE, PL","2010-08-04","65",,
"PLM00012375","OKECIE, PL","2010-08-05","68",,"56"
"PLM00012375","OKECIE, PL","2010-08-06","71","83","64"
"PLM00012375","OKECIE, PL","2010-08-07","71",,
"PLM00012375","OKECIE, PL","2010-08-08","67","75",
"PLM00012375","OKECIE, PL","2010-08-09","68","78",
"PLM00012375","OKECIE, PL","2010-08-10","67",,
"PLM00012375","OKECIE, PL","2010-08-11","71",,"60"
"PLM00012375","OKECIE, PL","2010-08-12","74","84","62"
"PLM00012375","OKECIE, PL","2010-08-13","75",,"66"
"PLM00012375","OKECIE, PL","2010-08-14","78","88","66"
"PLM00012375","OKECIE, PL","2010-08-15","77","90",
"PLM00012375","OKECIE, PL","2010-08-16","74",,
"PLM00012375","OKECIE, PL","2010-08-17","67","78",
"PLM00012375","OKECIE, PL","2010-08-18","62","65",
"PLM00012375","OKECIE, PL","2010-08-19","62","70","57"
"PLM00012375","OKECIE, PL","2010-08-20","62",,
"PLM00012375","OKECIE, PL","2010-08-21","66",,"51"
"PLM00012375","OKECIE, PL","2010-08-22","73","85",
"PLM00012375","OKECIE, PL","2010-08-23","73",,"66"
"PLM00012375","OKECIE, PL","2010-08-24","72",,
"PLM00012375","OKECIE, PL","2010-08-25","64","70","59"
"PLM00012375","OKECIE, PL","2010-08-26","61","67","54"
"PLM00012375","OKECIE, PL","2010-08-27","63","70",
"PLM00012375","OKECIE, PL","2010-08-28","59","68",
"PLM00012375","OKECIE, PL","2010-08-29","55","63",
"PLM00012375","OKECIE, PL","2010-08-30","56","65","46"
"PLM00012375","OKECIE, PL","2010-08-31","55","58","53"
"PLM00012375","OKECIE, PL","2010-09-01","53","54",
"PLM00012375","OKECIE, PL","2010-09-02","55","62",
"PLM00012375","OKECIE, PL","2010-09-03","52","61",
"PLM00012375","OKECIE, PL","2010-09-04","53","64","41"
"PLM00012375","OKECIE, PL","2010-09-05","54","62","46"
"PLM00012375","OKECIE, PL","2010-09-06","50","55",
"PLM00012375","OKECIE, PL","2010-09-07","50","56","43"
"PLM00012375","OKECIE, PL","2010-09-08","56",,"46"
"PLM00012375","OKECIE, PL","2010-09-09","55","62","49"
"PLM00012375","OKECIE, PL","2010-09-10","60","68","55"
"PLM00012375","OKECIE, PL","2010-09-11","57","61",
"PLM00012375","OKECIE, PL","2010-09-12","56",,"47"
"PLM00012375","OKECIE, PL","2010-09-13","60","69","53"
"PLM00012375","OKECIE, PL","2010-09-14","58","64","55"
"PLM00012375","OKECIE, PL","2010-09-15","57","63",
"PLM00012375","OKECIE, PL","2010-09-16","55",,
"PLM00012375","OKECIE, PL","2010-09-17","54","65","46"
"PLM00012375","OKECIE, PL","2010-09-18","52",,
"PLM00012375","OKECIE, PL","2010-09-19","50","58",
"PLM00012375","OKECIE, PL","2010-09-20","53",,"38"
"PLM00012375","OKECIE, PL","2010-09-21","56","67",
"PLM00012375","OKECIE, PL","2010-09-22","51","62",
"PLM00012375","OKECIE, PL","2010-09-23","54",,"40"
"PLM00012375","OKECIE, PL","2010-09-24","59","72","47"
"PLM00012375","OKECIE, PL","2010-09-25","60","72","49"
"PLM00012375","OKECIE, PL","2010-09-26","60","68","53"
"PLM00012375","OKECIE, PL","2010-09-27","57","63",
"PLM00012375","OKECIE, PL","2010-09-28","51",,"50"
"PLM00012375","OKECIE, PL","2010-09-29","47","52",
"PLM00012375","OKECIE, PL","2010-09-30","41","43","40"
"PLM00012375","OKECIE, PL","2010-10-01","45","47","41"
"PLM00012375","OKECIE, PL","2010-10-02","47","54",
"PLM00012375","OKECIE, PL","2010-10-03","47","58",
"PLM00012375","OKECIE, PL","2010-10-04","48","57",
"PLM00012375","OKECIE, PL","2010-10-05","45","54",
"PLM00012375","OKECIE, PL","2010-10-06","46","55","39"
"PLM00012375","OKECIE, PL","2010-10-07","41","51","34"
"PLM00012375","OKECIE, PL","2010-10-08","40","50",
"PLM00012375","OKECIE, PL","2010-10-09","45","56","32"
"PLM00012375","OKECIE, PL","2010-10-10","44","58",
"PLM00012375","OKECIE, PL","2010-10-11","41","53",
"PLM00012375","OKECIE, PL","2010-10-12","41","52",
"PLM00012375","OKECIE, PL","2010-10-13","43","51",
"PLM00012375","OKECIE, PL","2010-10-14","42","51","34"
"PLM00012375","OKECIE, PL","2010-10-15","44","52",
"PLM00012375","OKECIE, PL","2010-10-16","40","50","30"
"PLM00012375","OKECIE, PL","2010-10-17","38","47","30"
"PLM00012375","OKECIE, PL","2010-10-18","35","40",
"PLM00012375","OKECIE, PL","2010-10-19","42","47","38"
"PLM00012375","OKECIE, PL","2010-10-20","42","49","31"
"PLM00012375","OKECIE, PL","2010-10-21","40","44",
"PLM00012375","OKECIE, PL","2010-10-22","45",,"37"
"PLM00012375","OKECIE, PL","2010-10-23","45",,"36"
"PLM00012375","OKECIE, PL","2010-10-24","48","55","40"
"PLM00012375","OKECIE, PL","2010-10-25","43","52","38"
"PLM00012375","OKECIE, PL","2010-10-26","39","45",
"PLM00012375","OKECIE, PL","2010-10-27","36",,
"PLM00012375","OKECIE, PL","2010-10-28","41","50","30"
"PLM00012375","OKECIE, PL","2010-10-29","47","54",
"PLM00012375","OKECIE, PL","2010-10-30","43","54","35"
"PLM00012375","OKECIE, PL","2010-10-31","47","62","34"
"PLM00012375","OKECIE, PL","2010-11-01","51",,"43"
"PLM00012375","OKECIE, PL","2010-11-02","49","58","43"
"PLM00012375","OKECIE, PL","2010-11-03","49","55",
"PLM00012375","OKECIE, PL","2010-11-04","50",,
"PLM00012375","OKECIE, PL","2010-11-05","56","59","52"
"PLM00012375","OKECIE, PL","2010-11-06","48","54",
"PLM00012375","OKECIE, PL","2010-11-07","42","47",
"PLM00012375","OKECIE, PL","2010-11-08","47","51","41"
"PLM00012375","OKECIE, PL","2010-11-09","48",,
"PLM00012375","OKECIE, PL","2010-11-10","44",,
"PLM00012375","OKECIE, PL","2010-11-11","42",,
"PLM00012375","OKECIE, PL","2010-11-12","45","51","35"
"PLM00012375","OKECIE, PL","2010-11-13","51",,"46"
"PLM00012375","OKECIE, PL","2010-11-14","54","63",
"PLM00012375","OKECIE, PL","2010-11-15","49","62",
"PLM00012375","OKECIE, PL","2010-11-16","46","51","45"
"PLM00012375","OKECIE, PL","2010-11-17","45","45","44"
"PLM00012375","OKECIE, PL","2010-11-18","48","50","45"
"PLM00012375","OKECIE, PL","2010-11-19","47","51",
"PLM00012375","OKECIE, PL","2010-11-20","43","45","40"
"PLM00012375","OKECIE, PL","2010-11-21","41","45","38"
"PLM00012375","OKECIE, PL","2010-11-22","41",,"38"
"PLM00012375","OKECIE, PL","2010-11-23","42",,
"PLM00012375","OKECIE, PL","2010-11-24","36","40",
"PLM00012375","OKECIE, PL","2010-11-25","32","35",
"PLM00012375","OKECIE, PL","2010-11-26","29","34","22"
"PLM00012375","OKECIE, PL","2010-11-27","30",,
"PLM00012375","OKECIE, PL","2010-11-28","29",,
"PLM00012375","OKECIE, PL","2010-11-29","24","31",
"PLM00012375","OKECIE, PL","2010-11-30","14","18",
"PLM00012375","OKECIE, PL","2010-12-01","6","14",
"PLM00012375","OKECIE, PL","2010-12-02","15","23","8"
"PLM00012375","OKECIE, PL","2010-12-03","15","21",
"PLM00012375","OKECIE, PL","2010-12-04","13","22",
"PLM00012375","OKECIE, PL","2010-12-05","13",,"1"
"PLM00012375","OKECIE, PL","2010-12-06","30","33","19"
"PLM00012375","OKECIE, PL","2010-12-07","31",,"29"
"PLM00012375","OKECIE, PL","2010-12-08","31",,
"PLM00012375","OKECIE, PL","2010-12-09","31","38",
"PLM00012375","OKECIE, PL","2010-12-10","28",,
"PLM00012375","OKECIE, PL","2010-12-11","27",,"19"
"PLM00012375","OKECIE, PL","2010-12-12","33","35",
"PLM00012375","OKECIE, PL","2010-12-13","23","33",
"PLM00012375","OKECIE, PL","2010-12-14","16","23","12"
"PLM00012375","OKECIE, PL","2010-12-15","17",,"10"
"PLM00012375","OKECIE, PL","2010-12-16","14","18",
"PLM00012375","OKECIE, PL","2010-12-17","12","17","6"
"PLM00012375","OKECIE, PL","2010-12-18","14","18","8"
"PLM00012375","OKECIE, PL","2010-12-19","18",,"11"
"PLM00012375","OKECIE, PL","2010-12-20","29","39","19"
"PLM00012375","OKECIE, PL","2010-12-21","23","29","17"
"PLM00012375","OKECIE, PL","2010-12-22","31",,"26"
"PLM00012375","OKECIE, PL","2010-12-23","33",,
"PLM00012375","OKECIE, PL","2010-12-24","40","45","34"
"PLM00012375","OKECIE, PL","2010-12-25","33","39",
"PLM00012375","OKECIE, PL","2010-12-26","24","31",
"PLM00012375","OKECIE, PL","2010-12-27","14","22",
"PLM00012375","OKECIE, PL","2010-12-28","15","21","7"
"PLM00012375","OKECIE, PL","2010-12-29","15",,
"PLM00012375","OKECIE, PL","2010-12-30","22","25",
"PLM00012375","OKECIE, PL","2010-12-31","24",,
"PLM00012375","OKECIE, PL","2011-01-01","34","36","28"
"PLM00012375","OKECIE, PL","2011-01-02","30","35",
"PLM00012375","OKECIE, PL","2011-01-03","27","29",
"PLM00012375","OKECIE, PL","2011-01-04","24","28",
"PLM00012375","OKECIE, PL","2011-01-05","17","26","10"
"PLM00012375","OKECIE, PL","2011-01-06","22",,
"PLM00012375","OKECIE, PL","2011-01-07","37",,"32"
"PLM00012375","OKECIE, PL","2011-01-08","37",,"35"
"PLM00012375","OKECIE, PL","2011-01-09","37","40",
"PLM00012375","OKECIE, PL","2011-01-10","34","39","30"
"PLM00012375","OKECIE, PL","2011-01-11","33",,"30"
"PLM00012375","OKECIE, PL","2011-01-12","36","39",
"PLM00012375","OKECIE, PL","2011-01-13","35","36","33"
"PLM00012375","OKECIE, PL","2011-01-14","37","41","33"
"PLM00012375","OKECIE, PL","2011-01-15","42","46","37"
"PLM00012375","OKECIE, PL","2011-01-16","41","45","37"
"PLM00012375","OKECIE, PL","2011-01-17","44",,
"PLM00012375","OKECIE, PL","2011-01-18","38","45","33"
"PLM00012375","OKECIE, PL","2011-01-19","36","43",
"PLM00012375","OKECIE, PL","2011-01-20","31",,
"PLM00012375","OKECIE, PL","2011-01-21","29","31",
"PLM00012375","OKECIE, PL","2011-01-22","29","31","26"
"PLM00012375","OKECIE, PL","2011-01-23","29",,
"PLM00012375","OKECIE, PL","2011-01-24","23","29",
"PLM00012375","OKECIE, PL","2011-01-25","25",,"17"
"PLM00012375","OKECIE, PL","2011-01-26","31","38","28"
"PLM00012375","OKECIE, PL","2011-01-27","29","32",
"PLM00012375","OKECIE, PL","2011-01-28","22","28",
"PLM00012375","OKECIE, PL","2011-01-29","18","22",
"PLM00012375","OKECIE, PL","2011-01-30","25","29","11"
"PLM00012375","OKECIE, PL","2011-01-31","26",,
"PLM00012375","OKECIE, PL","2011-02-01","23","25","21"
"PLM00012375","OKECIE, PL","2011-02-02","26","31",
"PLM00012375","OKECIE, PL","2011-02-03","33",,"30"
"PLM00012375","OKECIE, PL","2011-02-04","36",,"33"
"PLM00012375","OKECIE, PL","2011-02-05","46",,"35"
"PLM00012375","OKECIE, PL","2011-02-06","39","48",
"PLM00012375","OKECIE, PL","2011-02-07","45",,"37"
"PLM00012375","OKECIE, PL","2011-02-08","43",,
"PLM00012375","OKECIE, PL","2011-02-09","37","41",
"PLM00012375","OKECIE, PL","2011-02-10","31","36","24"
"PLM00012375","OKECIE, PL","2011-02-11","38",,"32"
"PLM00012375","OKECIE, PL","2011-02-12","27","38","23"
"PLM00012375","OKECIE, PL","2011-02-13","23","30","18"
"PLM00012375","OKECIE, PL","2011-02-14","17","23","12"
"PLM00012375","OKECIE, PL","2011-02-15","13",,
"PLM00012375","OKECIE, PL","2011-02-16","19","27","12"
"PLM00012375","OKECIE, PL","2011-02-17","22","26","17"
"PLM00012375","OKECIE, PL","2011-02-18","26",,
"PLM00012375","OKECIE, PL","2011-02-19","24","27",
"PLM00012375","OKECIE, PL","2011-02-20","14","23",
"PLM00012375","OKECIE, PL","2011-02-21","9",,"0"
"PLM00012375","OKECIE, PL","2011-02-22","8","16","1"
"PLM00012375","OKECIE, PL","2011-02-23","9","16","2"
"PLM00012375","OKECIE, PL","2011-02-24","11","24","0"
"PLM00012375","OKECIE, PL","2011-02-25","14",,
"PLM00012375","OKECIE, PL","2011-02-26","22","27","13"
"PLM00012375","OKECIE, PL","2011-02-27","25","29",
"PLM00012375","OKECIE, PL","2011-02-28","23",,"15"
"PLM00012375","OKECIE, PL","2011-03-01","24",,"13"
"PLM00012375","OKECIE, PL","2011-03-02","27","40","11"
"PLM00012375","OKECIE, PL","2011-03-03","31","44","19"
"PLM00012375","OKECIE, PL","2011-03-04","33","43","19"
"PLM00012375","OKECIE, PL","2011-03-05","34","36",
"PLM00012375","OKECIE, PL","2011-03-06","31",,
"PLM00012375","OKECIE, PL","2011-03-07","28","36","20"
"PLM00012375","OKECIE, PL","2011-03-08","32","40","24"
"PLM00012375","OKECIE, PL","2011-03-09","35","45","24"
"PLM00012375","OKECIE, PL","2011-03-10","38","45",
"PLM00012375","OKECIE, PL","2011-03-11","43","49",
"PLM00012375","OKECIE, PL","2011-03-12","43",,"28"
"PLM00012375","OKECIE, PL","2011-03-13","46",,"33"
"PLM00012375","OKECIE, PL","2011-03-14","51",,"40"
"PLM00012375","OKECIE, PL","2011-03-15","43","54",
"PLM00012375","OKECIE, PL","2011-03-16","38","44","34"
"PLM00012375","OKECIE, PL","2011-03-17","38",,
"PLM00012375","OKECIE, PL","2011-03-18","36","40","33"
"PLM00012375","OKECIE, PL","2011-03-19","35","38",
"PLM00012375","OKECIE, PL","2011-03-20","34","41","25"
"PLM00012375","OKECIE, PL","2011-03-21","37",,"26"
"PLM00012375","OKECIE, PL","2011-03-22","48","56","38"
"PLM00012375","OKECIE, PL","2011-03-23","46",,
"PLM00012375","OKECIE, PL","2011-03-24","44",,"39"
"PLM00012375","OKECIE, PL","2011-03-25","45","48",
"PLM00012375","OKECIE, PL","2011-03-26","33","45",
"PLM00012375","OKECIE, PL","2011-03-27","33",,"21"
"PLM00012375","OKECIE, PL","2011-03-28","39","50","25"
"PLM00012375","OKECIE, PL","2011-03-29","41",,"29"
"PLM00012375","OKECIE, PL","2011-03-30","45","58","27"
"PLM00012375","OKECIE, PL","2011-03-31","53","65","35"
"PLM00012375","OKECIE, PL","2011-04-01","54","63",
"PLM00012375","OKECIE, PL","2011-04-02","50",,
"PLM00012375","OKECIE, PL","2011-04-03","53","65","39"
"PLM00012375","OKECIE, PL","2011-04-04","51","66","41"
"PLM00012375","OKECIE, PL","2011-04-05","49","59",
"PLM00012375","OKECIE, PL","2011-04-06","51","57","43"
"PLM00012375","OKECIE, PL","2011-04-07","55","69",
"PLM00012375","OKECIE, PL","2011-04-08","46","52",
"PLM00012375","OKECIE, PL","2011-04-09","43","48","38"
"PLM00012375","OKECIE, PL","2011-04-10","42",,
"PLM00012375","OKECIE, PL","2011-04-11","40",,"30"
"PLM00012375","OKECIE, PL","2011-04-12","50","61",
"PLM00012375","OKECIE, PL","2011-04-13","42","48","41"
"PLM00012375","OKECIE, PL","2011-04-14","45","54",
"PLM00012375","OKECIE, PL","2011-04-15","45","54","38"
"PLM00012375","OKECIE, PL","2011-04-16","47",,"35"
"PLM00012375","OKECIE, PL","2011-04-17","51",,"40"
"PLM00012375","OKECIE, PL","2011-04-18","53",,"41"
"PLM00012375","OKECIE, PL","2011-04-19","51","59","41"
"PLM00012375","OKECIE, PL","2011-04-20","52",,"38"
"PLM00012375","OKECIE, PL","2011-04-21","56","69","42"
"PLM00012375","OKECIE, PL","2011-04-22","58",,
"PLM00012375","OKECIE, PL","2011-04-23","58","68","46"
"PLM00012375","OKECIE, PL","2011-04-24","54","61",
"PLM00012375","OKECIE, PL","2011-04-25","57","69",
"PLM00012375","OKECIE, PL","2011-04-26","61",,
"PLM00012375","OKECIE, PL","2011-04-27","62","74",
"PLM00012375","OKECIE, PL","2011-04-28","63",,"50"
"PLM00012375","OKECIE, PL","2011-04-29","62",,"46"
"PLM00012375","OKECIE, PL","2011-04-30","58",,"46"
"PLM00012375","OKECIE, PL","2011-05-01","48","61",
"PLM00012375","OKECIE, PL","2011-05-02","45",,
"PLM00012375","OKECIE, PL","2011-05-03","38",,
"PLM00012375","OKECIE, PL","2011-05-04","42","52","30"
"PLM00012375","OKECIE, PL","2011-05-05","43","51","37"
"PLM00012375","OKECIE, PL","2011-05-06","49","60","31"
"PLM00012375","OKECIE, PL","2011-05-07","49",,"39"
"PLM00012375","OKECIE, PL","2011-05-08","55","63",
"PLM00012375","OKECIE, PL","2011-05-09","60",,
"PLM00012375","OKECIE, PL","2011-05-10","65",,"52"
"PLM00012375","OKECIE, PL","2011-05-11","63","76","48"
"PLM00012375","OKECIE, PL","2011-05-12","65","77",
"PLM00012375","OKECIE, PL","2011-05-13","56","71",
"PLM00012375","OKECIE, PL","2011-05-14","57","66","43"
"PLM00012375","OKECIE, PL","2011-05-15","53","62",
"PLM00012375","OKECIE, PL","2011-05-16","52","60","44"
"PLM00012375","OKECIE, PL","2011-05-17","56","65","44"
"PLM00012375","OKECIE, PL","2011-05-18","62",,
"PLM00012375","OKECIE, PL","2011-05-19","67",,"53"
"PLM00012375","OKECIE, PL","2011-05-20","69",,
"PLM00012375","OKECIE, PL","2011-05-21","67","77","59"
"PLM00012375","OKECIE, PL","2011-05-22","69",,"57"
"PLM00012375","OKECIE, PL","2011-05-23","63","71",
"PLM00012375","OKECIE, PL","2011-05-24","65",,"48"
"PLM00012375","OKECIE, PL","2011-05-25","55","72",
"PLM00012375","OKECIE, PL","2011-05-26","58","70","39"
"PLM00012375","OKECIE, PL","2011-05-27","62",,"52"
"PLM00012375","OKECIE, PL","2011-05-28","58","62",
"PLM00012375","OKECIE, PL","2011-05-29","62",,"55"
"PLM00012375","OKECIE, PL","2011-05-30","67","78","51"
"PLM00012375","OKECIE, PL","2011-05-31","73",,
"PLM00012375","OKECIE, PL","2011-06-01","74","85","59"
"PLM00012375","OKECIE, PL","2011-06-02","69","78",
"PLM00012375","OKECIE, PL","2011-06-03","68","77",
"PLM00012375","OKECIE, PL","2011-06-04","70","80",
"PLM00012375","OKECIE, PL","2011-06-05","73",,
"PLM00012375","OKECIE, PL","2011-06-06","73","87",
"PLM00012375","OKECIE, PL","2011-06-07","69","77",
"PLM00012375","OKECIE, PL","2011-06-08","74","87","62"
"PLM00012375","OKECIE, PL","2011-06-09","64","75",
"PLM00012375","OKECIE, PL","2011-06-10","56","59","54"
"PLM00012375","OKECIE, PL","2011-06-11","62",,
"PLM00012375","OKECIE, PL","2011-06-12","63","71",
"PLM00012375","OKECIE, PL","2011-06-13","63",,"51"
"PLM00012375","OKECIE, PL","2011-06-14","67","78","50"
"PLM00012375","OKECIE, PL","2011-06-15","66","74",
"PLM00012375","OKECIE, PL","2011-06-16","70","81",
"PLM00012375","OKECIE, PL","2011-06-17","67","75",
"PLM00012375","OKECIE, PL","2011-06-18","67","79","55"
"PLM00012375","OKECIE, PL","2011-06-19","62","70",
"PLM00012375","OKECIE, PL","2011-06-20","57","67",
"PLM00012375","OKECIE, PL","2011-06-21","62","73","50"
"PLM00012375","OKECIE, PL","2011-06-22","68","79","51"
"PLM00012375","OKECIE, PL","2011-06-23","68","74",
"PLM00012375","OKECIE, PL","2011-06-24","62","71",
"PLM00012375","OKECIE, PL","2011-06-25","58","68","50"
"PLM00012375","OKECIE, PL","2011-06-26","60","70",
"PLM00012375","OKECIE, PL","2011-06-27","62","73","50"
"PLM00012375","OKECIE, PL","2011-06-28","68","80","55"
"PLM00012375","OKECIE, PL","2011-06-29","71","84","64"
"PLM00012375","OKECIE, PL","2011-06-30","67","75",
"PLM00012375","OKECIE, PL","2011-07-01","58","71",
"PLM00012375","OKECIE, PL","2011-07-02","54","58",
"PLM00012375","OKECIE, PL","2011-07-03","53","56","51"
"PLM00012375","OKECIE, PL","2011-07-04","56","61",
"PLM00012375","OKECIE, PL","2011-07-05","62","72","54"
"PLM00012375","OKECIE, PL","2011-07-06","63","67",
"PLM00012375","OKECIE, PL","2011-07-07","64",,
"PLM00012375","OKECIE, PL","2011-07-08","67","81",
"PLM00012375","OKECIE, PL","2011-07-09","71","81","61"
"PLM00012375","OKECIE, PL","2011-07-10","67",,
"PLM00012375","OKECIE, PL","2011-07-11","69",,
"PLM00012375","OKECIE, PL","2011-07-12","65","74","59"
"PLM00012375","OKECIE, PL","2011-07-13","69",,"57"
"PLM00012375","OKECIE, PL","2011-07-14","72","83","65"
"PLM00012375","OKECIE, PL","2011-07-15","65","74",
"PLM00012375","OKECIE, PL","2011-07-16","65","72",
"PLM00012375","OKECIE, PL","2011-07-17","70","81","57"
"PLM00012375","OKECIE, PL","2011-07-18","66","77",
"PLM00012375","OKECIE, PL","2011-07-19","69","78",
"PLM00012375","OKECIE, PL","2011-07-20","69","79",
"PLM00012375","OKECIE, PL","2011-07-21","67","75",
"PLM00012375","OKECIE, PL","2011-07-22","60","68",
"PLM00012375","OKECIE, PL","2011-07-23","57","65",
"PLM00012375","OKECIE, PL","2011-07-24","61","71","48"
"PLM00012375","OKECIE, PL","2011-07-25","65",,"60"
"PLM00012375","OKECIE, PL","2011-07-26","67",,
"PLM00012375","OKECIE, PL","2011-07-27","63","69",
"PLM00012375","OKECIE, PL","2011-07-28","63","77",
"PLM00012375","OKECIE, PL","2011-07-29","66","76","57"
"PLM00012375","OKECIE, PL","2011-07-30","59","69","53"
"PLM00012375","OKECIE, PL","2011-07-31","63","75","60"
"PLM00012375","OKECIE, PL","2011-08-01","67","76","61"
"PLM00012375","OKECIE, PL","2011-08-02","67","76",
"PLM00012375","OKECIE, PL","2011-08-03","64","74","54"
"PLM00012375","OKECIE, PL","2011-08-04","65","75","54"
"PLM00012375","OKECIE, PL","2011-08-05","66","76",
"PLM00012375","OKECIE, PL","2011-08-06","66","81","58"
"PLM00012375","OKECIE, PL","2011-08-07","72",,
"PLM00012375","OKECIE, PL","2011-08-08","66","74",
"PLM00012375","OKECIE, PL","2011-08-09","63","72",
"PLM00012375","OKECIE, PL","2011-08-10","58","65","53"
"PLM00012375","OKECIE, PL","2011-08-11","60","67",
"PLM00012375","OKECIE, PL","2011-08-12","67","77",
"PLM00012375","OKECIE, PL","2011-08-13","66","76",
"PLM00012375","OKECIE, PL","2011-08-14","65","74",
"PLM00012375","OKECIE, PL","2011-08-15","67","78",
"PLM00012375","OKECIE, PL","2011-08-16","66","73",
